profile,origin_epoch,query_epoch,source_index,selected_source_epoch,original_level_m,asof_admissible,base_m,age_minutes
B,1778918400.0,1778916600.0,39314,1778916600.0,1.18,True,1.18,30.0
B,1778922000.0,1778920200.0,39318,1778920200.0,1.18,True,1.18,30.0
B,1778925600.0,1778923800.0,39322,1778923800.0,1.26,True,1.26,30.0
B,1778929200.0,1778927400.0,39326,1778927400.0,1.4,True,1.4,30.0
B,1778932800.0,1778931000.0,39330,1778931000.0,1.55,True,1.55,30.0
B,1778936400.0,1778934600.0,39334,1778934600.0,1.64,True,1.64,30.0
B,1778940000.0,1778938200.0,39338,1778938200.0,1.67,True,1.67,30.0
B,1778943600.0,1778941800.0,39342,1778941800.0,1.66,True,1.66,30.0
B,1778947200.0,1778945400.0,39346,1778945400.0,1.62,True,1.62,30.0
B,1778950800.0,1778949000.0,39350,1778949000.0,1.56,True,1.56,30.0
B,1778954400.0,1778952600.0,39354,1778952600.0,1.48,True,1.48,30.0
B,1778958000.0,1778956200.0,39358,1778956200.0,1.41,True,1.41,30.0
B,1778961600.0,1778959800.0,39362,1778959800.0,1.34,True,1.34,30.0
B,1778965200.0,1778963400.0,39366,1778963400.0,1.27,True,1.27,30.0
B,1778968800.0,1778967000.0,39370,1778967000.0,1.21,True,1.21,30.0
B,1778972400.0,1778970600.0,39374,1778970600.0,1.16,True,1.16,30.0
B,1778976000.0,1778974200.0,39378,1778974200.0,1.11,True,1.11,30.0
B,1778979600.0,1778977800.0,39382,1778977800.0,1.07,True,1.07,30.0
B,1778983200.0,1778981400.0,39386,1778981400.0,1.04,True,1.04,30.0
B,1778986800.0,1778985000.0,39390,1778985000.0,1.03,True,1.03,30.0
B,1778990400.0,1778988600.0,39394,1778988600.0,1.02,True,1.02,30.0
B,1778994000.0,1778992200.0,39398,1778992200.0,1.02,True,1.02,30.0
B,1778997600.0,1778995800.0,39402,1778995800.0,1.03,True,1.03,30.0
B,1779001200.0,1778999400.0,39406,1778999400.0,1.05,True,1.05,30.0
B,1779004800.0,1779003000.0,39410,1779003000.0,1.09,True,1.09,30.0
B,1779008400.0,1779006600.0,39414,1779006600.0,1.15,True,1.15,30.0
B,1779012000.0,1779010200.0,39418,1779010200.0,1.23,True,1.23,30.0
B,1779015600.0,1779013800.0,39422,1779013800.0,1.33,True,1.33,30.0
B,1779019200.0,1779017400.0,39426,1779017400.0,1.42,True,1.42,30.0
B,1779022800.0,1779021000.0,39430,1779021000.0,1.48,True,1.48,30.0
B,1779026400.0,1779024600.0,39434,1779024600.0,1.51,True,1.51,30.0
B,1779030000.0,1779028200.0,39438,1779028200.0,1.51,True,1.51,30.0
B,1779033600.0,1779031800.0,39442,1779031800.0,1.49,True,1.49,30.0
B,1779037200.0,1779035400.0,39446,1779035400.0,1.45,True,1.45,30.0
B,1779040800.0,1779039000.0,39450,1779039000.0,1.41,True,1.41,30.0
B,1779044400.0,1779042600.0,39454,1779042600.0,1.36,True,1.36,30.0
B,1779048000.0,1779046200.0,39458,1779046200.0,1.31,True,1.31,30.0
B,1779051600.0,1779049800.0,39462,1779049800.0,1.27,True,1.27,30.0
B,1779055200.0,1779053400.0,39466,1779053400.0,1.23,True,1.23,30.0
B,1779058800.0,1779057000.0,39470,1779057000.0,1.2,True,1.2,30.0
B,1779062400.0,1779060600.0,39474,1779060600.0,1.16,True,1.16,30.0
B,1779066000.0,1779064200.0,39478,1779064200.0,1.14,True,1.14,30.0
B,1779069600.0,1779067800.0,39482,1779067800.0,1.12,True,1.12,30.0
B,1779073200.0,1779071400.0,39486,1779071400.0,1.11,True,1.11,30.0
B,1779076800.0,1779075000.0,39490,1779075000.0,1.1,True,1.1,30.0
B,1779080400.0,1779078600.0,39494,1779078600.0,1.09,True,1.09,30.0
B,1779084000.0,1779082200.0,39498,1779082200.0,1.09,True,1.09,30.0
B,1779087600.0,1779085800.0,39502,1779085800.0,1.11,True,1.11,30.0
B,1779091200.0,1779089400.0,39506,1779089400.0,1.16,True,1.16,30.0
B,1779094800.0,1779093000.0,39510,1779093000.0,1.26,True,1.26,30.0
B,1779098400.0,1779096600.0,39514,1779096600.0,1.42,True,1.42,30.0
B,1779102000.0,1779100200.0,39518,1779100200.0,1.57,True,1.57,30.0
B,1779105600.0,1779103800.0,39522,1779103800.0,1.65,True,1.65,30.0
B,1779109200.0,1779107400.0,39526,1779107400.0,1.68,True,1.68,30.0
B,1779112800.0,1779111000.0,39530,1779111000.0,1.66,True,1.66,30.0
B,1779116400.0,1779114600.0,39534,1779114600.0,1.63,True,1.63,30.0
B,1779120000.0,1779118200.0,39538,1779118200.0,1.59,True,1.59,30.0
B,1779123600.0,1779121800.0,39542,1779121800.0,1.56,True,1.56,30.0
B,1779127200.0,1779125400.0,39546,1779125400.0,1.52,True,1.52,30.0
B,1779130800.0,1779129000.0,39550,1779129000.0,1.48,True,1.48,30.0
B,1779134400.0,1779132600.0,39554,1779132600.0,1.43,True,1.43,30.0
B,1779138000.0,1779136200.0,39558,1779136200.0,1.38,True,1.38,30.0
B,1779141600.0,1779139800.0,39562,1779139800.0,1.33,True,1.33,30.0
B,1779145200.0,1779143400.0,39566,1779143400.0,1.28,True,1.28,30.0
B,1779148800.0,1779147000.0,39570,1779147000.0,1.23,True,1.23,30.0
B,1779152400.0,1779150600.0,39574,1779150600.0,1.2,True,1.2,30.0
B,1779156000.0,1779154200.0,39578,1779154200.0,1.16,True,1.16,30.0
B,1779159600.0,1779157800.0,39582,1779157800.0,1.14,True,1.14,30.0
B,1779163200.0,1779161400.0,39586,1779161400.0,1.11,True,1.11,30.0
B,1779166800.0,1779165000.0,39590,1779165000.0,1.09,True,1.09,30.0
B,1779170400.0,1779168600.0,39594,1779168600.0,1.06,True,1.06,30.0
B,1779174000.0,1779172200.0,39598,1779172200.0,1.04,True,1.04,30.0
B,1779177600.0,1779175800.0,39602,1779175800.0,1.03,True,1.03,30.0
B,1779181200.0,1779179400.0,39606,1779179400.0,1.04,True,1.04,30.0
B,1779184800.0,1779183000.0,39610,1779183000.0,1.11,True,1.11,30.0
B,1779188400.0,1779186600.0,39614,1779186600.0,1.24,True,1.24,30.0
B,1779192000.0,1779190200.0,39618,1779190200.0,1.37,True,1.37,30.0
B,1779195600.0,1779193800.0,39622,1779193800.0,1.44,True,1.44,30.0
B,1779199200.0,1779197400.0,39626,1779197400.0,1.46,True,1.46,30.0
B,1779202800.0,1779201000.0,39630,1779201000.0,1.44,True,1.44,30.0
B,1779206400.0,1779204600.0,39634,1779204600.0,1.4,True,1.4,30.0
B,1779210000.0,1779208200.0,39638,1779208200.0,1.35,True,1.35,30.0
B,1779213600.0,1779211800.0,39642,1779211800.0,1.31,True,1.31,30.0
B,1779217200.0,1779215400.0,39646,1779215400.0,1.26,True,1.26,30.0
B,1779220800.0,1779219000.0,39650,1779219000.0,1.22,True,1.22,30.0
B,1779224400.0,1779222600.0,39654,1779222600.0,1.19,True,1.19,30.0
B,1779228000.0,1779226200.0,39658,1779226200.0,1.15,True,1.15,30.0
B,1779231600.0,1779229800.0,39662,1779229800.0,1.13,True,1.13,30.0
B,1779235200.0,1779233400.0,39666,1779233400.0,1.11,True,1.11,30.0
B,1779238800.0,1779237000.0,39670,1779237000.0,1.09,True,1.09,30.0
B,1779242400.0,1779240600.0,39674,1779240600.0,1.07,True,1.07,30.0
B,1779246000.0,1779244200.0,39678,1779244200.0,1.06,True,1.06,30.0
B,1779249600.0,1779247800.0,39682,1779247800.0,1.04,True,1.04,30.0
B,1779253200.0,1779251400.0,39686,1779251400.0,1.04,True,1.04,30.0
B,1779256800.0,1779255000.0,39690,1779255000.0,1.07,True,1.07,30.0
B,1779260400.0,1779258600.0,39694,1779258600.0,1.21,True,1.21,30.0
B,1779264000.0,1779262200.0,39698,1779262200.0,1.44,True,1.44,30.0
B,1779267600.0,1779265800.0,39702,1779265800.0,1.64,True,1.64,30.0
B,1779271200.0,1779269400.0,39706,1779269400.0,1.77,True,1.77,30.0
B,1779274800.0,1779273000.0,39710,1779273000.0,1.81,True,1.81,30.0
B,1779278400.0,1779276600.0,39714,1779276600.0,1.8,True,1.8,30.0
B,1779282000.0,1779280200.0,39718,1779280200.0,1.74,True,1.74,30.0
B,1779285600.0,1779283800.0,39722,1779283800.0,1.65,True,1.65,30.0
B,1779289200.0,1779287400.0,39726,1779287400.0,1.56,True,1.56,30.0
B,1779292800.0,1779291000.0,39730,1779291000.0,1.47,True,1.47,30.0
B,1779296400.0,1779294600.0,39734,1779294600.0,1.39,True,1.39,30.0
B,1779300000.0,1779298200.0,39738,1779298200.0,1.31,True,1.31,30.0
B,1779303600.0,1779301800.0,39742,1779301800.0,1.25,True,1.25,30.0
B,1779307200.0,1779305400.0,39746,1779305400.0,1.19,True,1.19,30.0
B,1779310800.0,1779309000.0,39750,1779309000.0,1.15,True,1.15,30.0
B,1779314400.0,1779312600.0,39754,1779312600.0,1.11,True,1.11,30.0
B,1779318000.0,1779316200.0,39758,1779316200.0,1.07,True,1.07,30.0
B,1779321600.0,1779319800.0,39762,1779319800.0,1.04,True,1.04,30.0
B,1779325200.0,1779323400.0,39766,1779323400.0,1.02,True,1.02,30.0
B,1779328800.0,1779327000.0,39770,1779327000.0,1.0,True,1.0,30.0
B,1779332400.0,1779330600.0,39774,1779330600.0,0.98,True,0.98,30.0
B,1779336000.0,1779334200.0,39778,1779334200.0,0.96,True,0.96,30.0
B,1779339600.0,1779337800.0,39782,1779337800.0,0.95,True,0.95,30.0
B,1779343200.0,1779341400.0,39786,1779341400.0,0.94,True,0.94,30.0
B,1779346800.0,1779345000.0,39790,1779345000.0,0.93,True,0.93,30.0
B,1779350400.0,1779348600.0,39794,1779348600.0,0.93,True,0.93,30.0
B,1779354000.0,1779352200.0,39798,1779352200.0,0.94,True,0.94,30.0
B,1779357600.0,1779355800.0,39802,1779355800.0,0.98,True,0.98,30.0
B,1779361200.0,1779359400.0,39806,1779359400.0,1.07,True,1.07,30.0
B,1779364800.0,1779363000.0,39810,1779363000.0,1.18,True,1.18,30.0
B,1779368400.0,1779366600.0,39814,1779366600.0,1.28,True,1.28,30.0
B,1779372000.0,1779370200.0,39818,1779370200.0,1.32,True,1.32,30.0
B,1779375600.0,1779373800.0,39822,1779373800.0,1.32,True,1.32,30.0
B,1779379200.0,1779377400.0,39826,1779377400.0,1.29,True,1.29,30.0
B,1779382800.0,1779381000.0,39830,1779381000.0,1.25,True,1.25,30.0
B,1779386400.0,1779384600.0,39834,1779384600.0,1.21,True,1.21,30.0
B,1779390000.0,1779388200.0,39838,1779388200.0,1.16,True,1.16,30.0
B,1779393600.0,1779391800.0,39842,1779391800.0,1.12,True,1.12,30.0
B,1779397200.0,1779395400.0,39846,1779395400.0,1.09,True,1.09,30.0
B,1779400800.0,1779399000.0,39850,1779399000.0,1.07,True,1.07,30.0
B,1779404400.0,1779402600.0,39854,1779402600.0,1.06,True,1.06,30.0
B,1779408000.0,1779406200.0,39858,1779406200.0,1.06,True,1.06,30.0
B,1779411600.0,1779409800.0,39862,1779409800.0,1.06,True,1.06,30.0
B,1779415200.0,1779413400.0,39866,1779413400.0,1.07,True,1.07,30.0
B,1779418800.0,1779417000.0,39870,1779417000.0,1.07,True,1.07,30.0
B,1779422400.0,1779420600.0,39874,1779420600.0,1.07,True,1.07,30.0
B,1779426000.0,1779424200.0,39878,1779424200.0,1.06,True,1.06,30.0
B,1779429600.0,1779427800.0,39882,1779427800.0,1.05,True,1.05,30.0
B,1779433200.0,1779431400.0,39886,1779431400.0,1.04,True,1.04,30.0
B,1779436800.0,1779435000.0,39890,1779435000.0,1.05,True,1.05,30.0
B,1779440400.0,1779438600.0,39894,1779438600.0,1.09,True,1.09,30.0
B,1779444000.0,1779442200.0,39898,1779442200.0,1.18,True,1.18,30.0
B,1779447600.0,1779445800.0,39902,1779445800.0,1.28,True,1.28,30.0
B,1779451200.0,1779449400.0,39906,1779449400.0,1.36,True,1.36,30.0
B,1779454800.0,1779453000.0,39910,1779453000.0,1.38,True,1.38,30.0
B,1779458400.0,1779456600.0,39914,1779456600.0,1.38,True,1.38,30.0
B,1779462000.0,1779460200.0,39918,1779460200.0,1.35,True,1.35,30.0
B,1779465600.0,1779463800.0,39922,1779463800.0,1.3,True,1.3,30.0
B,1779469200.0,1779467400.0,39926,1779467400.0,1.25,True,1.25,30.0
B,1779472800.0,1779471000.0,39930,1779471000.0,1.2,True,1.2,30.0
B,1779476400.0,1779474600.0,39934,1779474600.0,1.15,True,1.15,30.0
B,1779480000.0,1779478200.0,39938,1779478200.0,1.11,True,1.11,30.0
B,1779483600.0,1779481800.0,39942,1779481800.0,1.07,True,1.07,30.0
B,1779487200.0,1779485400.0,39946,1779485400.0,1.04,True,1.04,30.0
B,1779490800.0,1779489000.0,39950,1779489000.0,1.02,True,1.02,30.0
B,1779494400.0,1779492600.0,39954,1779492600.0,1.01,True,1.01,30.0
B,1779498000.0,1779496200.0,39958,1779496200.0,1.01,True,1.01,30.0
B,1779501600.0,1779499800.0,39962,1779499800.0,1.03,True,1.03,30.0
B,1779505200.0,1779503400.0,39966,1779503400.0,1.05,True,1.05,30.0
B,1779508800.0,1779507000.0,39970,1779507000.0,1.07,True,1.07,30.0
B,1779512400.0,1779510600.0,39974,1779510600.0,1.08,True,1.08,30.0
B,1779516000.0,1779514200.0,39978,1779514200.0,1.08,True,1.08,30.0
B,1779519600.0,1779517800.0,39982,1779517800.0,1.09,True,1.09,30.0
B,1779523200.0,1779521400.0,39986,1779521400.0,1.12,True,1.12,30.0
B,1779526800.0,1779525000.0,39990,1779525000.0,1.2,True,1.2,30.0
B,1779530400.0,1779528600.0,39994,1779528600.0,1.32,True,1.32,30.0
B,1779534000.0,1779532200.0,39998,1779532200.0,1.43,True,1.43,30.0
B,1779537600.0,1779535800.0,40002,1779535800.0,1.49,True,1.49,30.0
B,1779541200.0,1779539400.0,40006,1779539400.0,1.52,True,1.52,30.0
B,1779544800.0,1779543000.0,40010,1779543000.0,1.51,True,1.51,30.0
B,1779548400.0,1779546600.0,40014,1779546600.0,1.48,True,1.48,30.0
B,1779552000.0,1779550200.0,40018,1779550200.0,1.44,True,1.44,30.0
B,1779555600.0,1779553800.0,40022,1779553800.0,1.38,True,1.38,30.0
B,1779559200.0,1779557400.0,40026,1779557400.0,1.33,True,1.33,30.0
B,1779562800.0,1779561000.0,40030,1779561000.0,1.27,True,1.27,30.0
B,1779566400.0,1779564600.0,40034,1779564600.0,1.22,True,1.22,30.0
B,1779570000.0,1779568200.0,40038,1779568200.0,1.17,True,1.17,30.0
B,1779573600.0,1779571800.0,40042,1779571800.0,1.13,True,1.13,30.0
B,1779577200.0,1779575400.0,40046,1779575400.0,1.1,True,1.1,30.0
B,1779580800.0,1779579000.0,40050,1779579000.0,1.06,True,1.06,30.0
B,1779584400.0,1779582600.0,40054,1779582600.0,1.04,True,1.04,30.0
B,1779588000.0,1779586200.0,40058,1779586200.0,1.01,True,1.01,30.0
B,1779591600.0,1779589800.0,40062,1779589800.0,0.99,True,0.99,30.0
B,1779595200.0,1779593400.0,40066,1779593400.0,0.97,True,0.97,30.0
B,1779598800.0,1779597000.0,40070,1779597000.0,0.96,True,0.96,30.0
B,1779602400.0,1779600600.0,40074,1779600600.0,0.94,True,0.94,30.0
B,1779606000.0,1779604200.0,40078,1779604200.0,0.93,True,0.93,30.0
B,1779609600.0,1779607800.0,40082,1779607800.0,0.92,True,0.92,30.0
B,1779613200.0,1779611400.0,40086,1779611400.0,0.92,True,0.92,30.0
B,1779616800.0,1779615000.0,40090,1779615000.0,0.91,True,0.91,30.0
B,1779620400.0,1779618600.0,40094,1779618600.0,0.93,True,0.93,30.0
B,1779624000.0,1779622200.0,40098,1779622200.0,0.99,True,0.99,30.0
B,1779627600.0,1779625800.0,40102,1779625800.0,1.07,True,1.07,30.0
B,1779631200.0,1779629400.0,40106,1779629400.0,1.13,True,1.13,30.0
B,1779634800.0,1779633000.0,40110,1779633000.0,1.16,True,1.16,30.0
B,1779638400.0,1779636600.0,40114,1779636600.0,1.17,True,1.17,30.0
B,1779642000.0,1779640200.0,40118,1779640200.0,1.16,True,1.16,30.0
B,1779645600.0,1779643800.0,40122,1779643800.0,1.14,True,1.14,30.0
B,1779649200.0,1779647400.0,40126,1779647400.0,1.12,True,1.12,30.0
B,1779652800.0,1779651000.0,40130,1779651000.0,1.1,True,1.1,30.0
B,1779656400.0,1779654600.0,40134,1779654600.0,1.08,True,1.08,30.0
B,1779660000.0,1779658200.0,40138,1779658200.0,1.05,True,1.05,30.0
B,1779663600.0,1779661800.0,40142,1779661800.0,1.03,True,1.03,30.0
B,1779667200.0,1779665400.0,40146,1779665400.0,1.01,True,1.01,30.0
B,1779670800.0,1779669000.0,40150,1779669000.0,0.99,True,0.99,30.0
B,1779674400.0,1779672600.0,40154,1779672600.0,0.98,True,0.98,30.0
B,1779678000.0,1779676200.0,40158,1779676200.0,0.96,True,0.96,30.0
B,1779681600.0,1779679800.0,40162,1779679800.0,0.95,True,0.95,30.0
B,1779685200.0,1779683400.0,40166,1779683400.0,0.94,True,0.94,30.0
B,1779688800.0,1779687000.0,40170,1779687000.0,0.94,True,0.94,30.0
B,1779692400.0,1779690600.0,40174,1779690600.0,0.94,True,0.94,30.0
B,1779696000.0,1779694200.0,40178,1779694200.0,0.96,True,0.96,30.0
B,1779699600.0,1779697800.0,40182,1779697800.0,1.03,True,1.03,30.0
B,1779703200.0,1779701400.0,40186,1779701400.0,1.16,True,1.16,30.0
B,1779706800.0,1779705000.0,40190,1779705000.0,1.29,True,1.29,30.0
B,1779710400.0,1779708600.0,40194,1779708600.0,1.38,True,1.38,30.0
B,1779714000.0,1779712200.0,40198,1779712200.0,1.41,True,1.41,30.0
B,1779717600.0,1779715800.0,40202,1779715800.0,1.41,True,1.41,30.0
B,1779721200.0,1779719400.0,40206,1779719400.0,1.38,True,1.38,30.0
B,1779724800.0,1779723000.0,40210,1779723000.0,1.33,True,1.33,30.0
B,1779728400.0,1779726600.0,40214,1779726600.0,1.28,True,1.28,30.0
B,1779732000.0,1779730200.0,40218,1779730200.0,1.23,True,1.23,30.0
B,1779735600.0,1779733800.0,40222,1779733800.0,1.19,True,1.19,30.0
B,1779739200.0,1779737400.0,40226,1779737400.0,1.18,True,1.18,30.0
B,1779742800.0,1779741000.0,40230,1779741000.0,1.21,True,1.21,30.0
B,1779746400.0,1779744600.0,40234,1779744600.0,1.29,True,1.29,30.0
B,1779750000.0,1779748200.0,40238,1779748200.0,1.37,True,1.37,30.0
B,1779753600.0,1779751800.0,40242,1779751800.0,1.43,True,1.43,30.0
B,1779757200.0,1779755400.0,40246,1779755400.0,1.47,True,1.47,30.0
B,1779760800.0,1779759000.0,40250,1779759000.0,1.48,True,1.48,30.0
B,1779764400.0,1779762600.0,40254,1779762600.0,1.49,True,1.49,30.0
B,1779768000.0,1779766200.0,40258,1779766200.0,1.49,True,1.49,30.0
B,1779771600.0,1779769800.0,40262,1779769800.0,1.48,True,1.48,30.0
B,1779775200.0,1779773400.0,40266,1779773400.0,1.48,True,1.48,30.0
B,1779778800.0,1779777000.0,40270,1779777000.0,1.49,True,1.49,30.0
B,1779782400.0,1779780600.0,40274,1779780600.0,1.55,True,1.55,30.0
B,1779786000.0,1779784200.0,40278,1779784200.0,1.68,True,1.68,30.0
B,1779789600.0,1779787800.0,40282,1779787800.0,1.81,True,1.81,30.0
B,1779793200.0,1779791400.0,40286,1779791400.0,1.88,True,1.88,30.0
B,1779796800.0,1779795000.0,40290,1779795000.0,1.87,True,1.87,30.0
B,1779800400.0,1779798600.0,40294,1779798600.0,1.82,True,1.82,30.0
B,1779804000.0,1779802200.0,40298,1779802200.0,1.73,True,1.73,30.0
B,1779807600.0,1779805800.0,40302,1779805800.0,1.63,True,1.63,30.0
B,1779811200.0,1779809400.0,40306,1779809400.0,1.54,True,1.54,30.0
B,1779814800.0,1779813000.0,40310,1779813000.0,1.46,True,1.46,30.0
B,1779818400.0,1779816600.0,40314,1779816600.0,1.39,True,1.39,30.0
B,1779822000.0,1779820200.0,40318,1779820200.0,1.32,True,1.32,30.0
B,1779825600.0,1779823800.0,40322,1779823800.0,1.27,True,1.27,30.0
B,1779829200.0,1779827400.0,40326,1779827400.0,1.22,True,1.22,30.0
B,1779832800.0,1779831000.0,40330,1779831000.0,1.19,True,1.19,30.0
B,1779836400.0,1779834600.0,40334,1779834600.0,1.15,True,1.15,30.0
B,1779840000.0,1779838200.0,40338,1779838200.0,1.13,True,1.13,30.0
B,1779843600.0,1779841800.0,40342,1779841800.0,1.12,True,1.12,30.0
B,1779847200.0,1779845400.0,40346,1779845400.0,1.11,True,1.11,30.0
B,1779850800.0,1779849000.0,40350,1779849000.0,1.1,True,1.1,30.0
B,1779854400.0,1779852600.0,40354,1779852600.0,1.11,True,1.11,30.0
B,1779858000.0,1779856200.0,40358,1779856200.0,1.13,True,1.13,30.0
B,1779861600.0,1779859800.0,40362,1779859800.0,1.24,True,1.24,30.0
B,1779865200.0,1779863400.0,40366,1779863400.0,1.5,True,1.5,30.0
B,1779868800.0,1779867000.0,40370,1779867000.0,1.78,True,1.78,30.0
B,1779872400.0,1779870600.0,40374,1779870600.0,1.94,True,1.94,30.0
B,1779876000.0,1779874200.0,40378,1779874200.0,2.01,True,2.01,30.0
B,1779879600.0,1779877800.0,40382,1779877800.0,2.0,True,2.0,30.0
B,1779883200.0,1779881400.0,40386,1779881400.0,1.94,True,1.94,30.0
B,1779886800.0,1779885000.0,40390,1779885000.0,1.84,True,1.84,30.0
B,1779890400.0,1779888600.0,40394,1779888600.0,1.73,True,1.73,30.0
B,1779894000.0,1779892200.0,40398,1779892200.0,1.62,True,1.62,30.0
B,1779897600.0,1779895800.0,40402,1779895800.0,1.52,True,1.52,30.0
B,1779901200.0,1779899400.0,40406,1779899400.0,1.43,True,1.43,30.0
B,1779904800.0,1779903000.0,40410,1779903000.0,1.34,True,1.34,30.0
B,1779908400.0,1779906600.0,40414,1779906600.0,1.28,True,1.28,30.0
B,1779912000.0,1779910200.0,40418,1779910200.0,1.22,True,1.22,30.0
B,1779915600.0,1779913800.0,40422,1779913800.0,1.18,True,1.18,30.0
B,1779919200.0,1779917400.0,40426,1779917400.0,1.15,True,1.15,30.0
B,1779922800.0,1779921000.0,40430,1779921000.0,1.14,True,1.14,30.0
B,1779926400.0,1779924600.0,40434,1779924600.0,1.15,True,1.15,30.0
B,1779930000.0,1779928200.0,40438,1779928200.0,1.16,True,1.16,30.0
B,1779933600.0,1779931800.0,40442,1779931800.0,1.17,True,1.17,30.0
B,1779937200.0,1779935400.0,40446,1779935400.0,1.19,True,1.19,30.0
B,1779940800.0,1779939000.0,40450,1779939000.0,1.22,True,1.22,30.0
B,1779944400.0,1779942600.0,40454,1779942600.0,1.3,True,1.3,30.0
B,1779948000.0,1779946200.0,40458,1779946200.0,1.48,True,1.48,30.0
B,1779951600.0,1779949800.0,40462,1779949800.0,,True,,
B,1779955200.0,1779953400.0,40466,1779953400.0,1.82,True,1.82,30.0
B,1779958800.0,1779957000.0,40470,1779957000.0,1.9,True,1.9,30.0
B,1779962400.0,1779960600.0,40474,1779960600.0,1.94,True,1.94,30.0
B,1779966000.0,1779964200.0,40478,1779964200.0,1.96,True,1.96,30.0
B,1779969600.0,1779967800.0,40482,1779967800.0,1.96,True,1.96,30.0
B,1779973200.0,1779971400.0,40486,1779971400.0,1.95,True,1.95,30.0
B,1779976800.0,1779975000.0,40490,1779975000.0,1.93,True,1.93,30.0
B,1779980400.0,1779978600.0,40494,1779978600.0,1.9,True,1.9,30.0
B,1779984000.0,1779982200.0,40498,1779982200.0,1.87,True,1.87,30.0
B,1779987600.0,1779985800.0,40502,1779985800.0,1.85,True,1.85,30.0
B,1779991200.0,1779989400.0,40506,1779989400.0,1.82,True,1.82,30.0
B,1779994800.0,1779993000.0,40510,1779993000.0,1.81,True,1.81,30.0
B,1779998400.0,1779996600.0,40514,1779996600.0,1.79,True,1.79,30.0
B,1780002000.0,1780000200.0,40518,1780000200.0,1.78,True,1.78,30.0
B,1780005600.0,1780003800.0,40522,1780003800.0,1.77,True,1.77,30.0
B,1780009200.0,1780007400.0,40526,1780007400.0,1.75,True,1.75,30.0
B,1780012800.0,1780011000.0,40530,1780011000.0,1.74,True,1.74,30.0
B,1780016400.0,1780014600.0,40534,1780014600.0,1.75,True,1.75,30.0
B,1780020000.0,1780018200.0,40538,1780018200.0,1.78,True,1.78,30.0
B,1780023600.0,1780021800.0,40542,1780021800.0,1.83,True,1.83,30.0
B,1780027200.0,1780025400.0,40546,1780025400.0,1.88,True,1.88,30.0
B,1780030800.0,1780029000.0,40550,1780029000.0,1.95,True,1.95,30.0
B,1780034400.0,1780032600.0,40554,1780032600.0,2.02,True,2.02,30.0
B,1780038000.0,1780036200.0,40558,1780036200.0,2.09,True,2.09,30.0
B,1780041600.0,1780039800.0,40562,1780039800.0,2.13,True,2.13,30.0
B,1780045200.0,1780043400.0,40566,1780043400.0,2.16,True,2.16,30.0
B,1780048800.0,1780047000.0,40570,1780047000.0,2.17,True,2.17,30.0
B,1780052400.0,1780050600.0,40574,1780050600.0,2.15,True,2.15,30.0
B,1780056000.0,1780054200.0,40578,1780054200.0,2.12,True,2.12,30.0
B,1780059600.0,1780057800.0,40582,1780057800.0,2.07,True,2.07,30.0
B,1780063200.0,1780061400.0,40586,1780061400.0,2.02,True,2.02,30.0
B,1780066800.0,1780065000.0,40590,1780065000.0,1.98,True,1.98,30.0
B,1780070400.0,1780068600.0,40594,1780068600.0,1.96,True,1.96,30.0
B,1780074000.0,1780072200.0,40598,1780072200.0,1.95,True,1.95,30.0
B,1780077600.0,1780075800.0,40602,1780075800.0,1.94,True,1.94,30.0
B,1780081200.0,1780079400.0,40606,1780079400.0,1.91,True,1.91,30.0
B,1780084800.0,1780083000.0,40610,1780083000.0,1.87,True,1.87,30.0
B,1780088400.0,1780086600.0,40614,1780086600.0,1.82,True,1.82,30.0
B,1780092000.0,1780090200.0,40618,1780090200.0,1.78,True,1.78,30.0
B,1780095600.0,1780093800.0,40622,1780093800.0,1.75,True,1.75,30.0
B,1780099200.0,1780097400.0,40626,1780097400.0,1.72,True,1.72,30.0
B,1780102800.0,1780101000.0,40630,1780101000.0,1.7,True,1.7,30.0
B,1780106400.0,1780104600.0,40634,1780104600.0,1.69,True,1.69,30.0
B,1780110000.0,1780108200.0,40638,1780108200.0,1.68,True,1.68,30.0
B,1780113600.0,1780111800.0,40642,1780111800.0,1.67,True,1.67,30.0
B,1780117200.0,1780115400.0,40646,1780115400.0,1.67,True,1.67,30.0
B,1780120800.0,1780119000.0,40650,1780119000.0,1.7,True,1.7,30.0
B,1780124400.0,1780122600.0,40654,1780122600.0,1.75,True,1.75,30.0
B,1780128000.0,1780126200.0,40658,1780126200.0,1.81,True,1.81,30.0
B,1780131600.0,1780129800.0,40662,1780129800.0,1.86,True,1.86,30.0
B,1780135200.0,1780133400.0,40666,1780133400.0,1.9,True,1.9,30.0
B,1780138800.0,1780137000.0,40670,1780137000.0,1.92,True,1.92,30.0
B,1780142400.0,1780140600.0,40674,1780140600.0,1.93,True,1.93,30.0
B,1780146000.0,1780144200.0,40678,1780144200.0,1.94,True,1.94,30.0
B,1780149600.0,1780147800.0,40682,1780147800.0,1.97,True,1.97,30.0
B,1780153200.0,1780151400.0,40686,1780151400.0,2.01,True,2.01,30.0
B,1780156800.0,1780155000.0,40690,1780155000.0,2.01,True,2.01,30.0
B,1780160400.0,1780158600.0,40694,1780158600.0,1.98,True,1.98,30.0
B,1780164000.0,1780162200.0,40698,1780162200.0,1.91,True,1.91,30.0
B,1780167600.0,1780165800.0,40702,1780165800.0,1.82,True,1.82,30.0
